trueR , trueI
1.000000 , 0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
16384 , 16384 , 0.000000 , 0.000000, 1.000000, 0.000000
32768 , 32768 , 0.000000 , 0.000000, 1.000000, 0.000000
49152 , 49152 , 0.000000 , 0.000000, 1.000000, 0.000000
65536 , 65536 , 0.000000 , 0.000000, 1.000000, 0.000000
81920 , 81920 , 0.000000 , 0.000000, 1.000000, 0.000000
98304 , 98304 , 0.000000 , 0.000000, 1.000000, 0.000000
114688 , 114688 , 0.000000 , 0.000000, 1.000000, 0.000000
131072 , 131072 , 0.000000 , 0.000000, 1.000000, 0.000000
147456 , 147456 , 0.000000 , 0.000000, 1.000000, 0.000000
163840 , 163840 , 0.000000 , 0.000000, 1.000000, 0.000000
180224 , 180224 , 0.000000 , 0.000000, 1.000000, 0.000000
196608 , 196608 , 0.000000 , 0.000000, 1.000000, 0.000000
212992 , 212992 , 0.000000 , 0.000000, 1.000000, 0.000000
229376 , 229376 , 0.000000 , 0.000000, 1.000000, 0.000000
245760 , 245760 , 0.000000 , 0.000000, 1.000000, 0.000000
262144 , 262144 , 0.000000 , 0.000000, 1.000000, 0.000000
278528 , 278528 , 0.000000 , 0.000000, 1.000000, 0.000000
294912 , 294912 , 0.000000 , 0.000000, 1.000000, 0.000000
311296 , 311296 , 0.000000 , 0.000000, 1.000000, 0.000000
327680 , 327680 , 0.000000 , 0.000000, 1.000000, 0.000000
344064 , 344064 , 0.000000 , 0.000000, 1.000000, 0.000000
360448 , 360448 , 0.000000 , 0.000000, 1.000000, 0.000000
376832 , 376832 , 0.000000 , 0.000000, 1.000000, 0.000000
393216 , 393216 , 0.000000 , 0.000000, 1.000000, 0.000000
409600 , 409600 , 0.000000 , 0.000000, 1.000000, 0.000000
425984 , 425984 , 0.000000 , 0.000000, 1.000000, 0.000000
442368 , 442368 , 0.000000 , 0.000000, 1.000000, 0.000000
458752 , 458752 , 0.000000 , 0.000000, 1.000000, 0.000000
475136 , 475136 , 0.000000 , 0.000000, 1.000000, 0.000000
491520 , 491520 , 0.000000 , 0.000000, 1.000000, 0.000000
507904 , 507904 , 0.000000 , 0.000000, 1.000000, 0.000000
524288 , 524288 , 0.000000 , 0.000000, 1.000000, 0.000000
540672 , 540672 , 0.000000 , 0.000000, 1.000000, 0.000000
557056 , 557056 , 0.000000 , 0.000000, 1.000000, 0.000000
573440 , 573440 , 0.000000 , 0.000000, 1.000000, 0.000000
