trueR , trueI
1.000000 , 0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
16384 , 704512 , 0.372093 , 0.000000, 0.394268, 0.000000
32768 , 1409024 , 0.186046 , 0.000000, 0.662521, 0.000000
49152 , 2113536 , 0.155039 , 0.000000, 0.713960, 0.000000
65536 , 2818048 , 0.116279 , 0.000000, 0.780963, 0.000000
81920 , 3522560 , 0.111628 , 0.000000, 0.789205, 0.000000
98304 , 4227072 , 0.108527 , 0.000000, 0.794724, 0.000000
114688 , 4931584 , 0.093023 , 0.000000, 0.822607, 0.000000
131072 , 5636096 , 0.081395 , 0.000000, 0.843835, 0.000000
147456 , 6340608 , 0.072351 , 0.000000, 0.860532, 0.000000
163840 , 7045120 , 0.065116 , 0.000000, 0.874008, 0.000000
180224 , 7749632 , 0.059197 , 0.000000, 0.885111, 0.000000
196608 , 8454144 , 0.062015 , 0.000000, 0.879815, 0.000000
212992 , 9158656 , 0.085868 , 0.000000, 0.835638, 0.000000
229376 , 9863168 , 0.079734 , 0.000000, 0.846889, 0.000000
245760 , 10567680 , 0.074419 , 0.000000, 0.856701, 0.000000
262144 , 11272192 , 0.075581 , 0.000000, 0.854550, 0.000000
278528 , 11976704 , 0.076607 , 0.000000, 0.852654, 0.000000
294912 , 12681216 , 0.072351 , 0.000000, 0.860532, 0.000000
311296 , 13385728 , 0.068543 , 0.000000, 0.867611, 0.000000
327680 , 14090240 , 0.065116 , 0.000000, 0.874008, 0.000000
344064 , 14794752 , 0.062015 , 0.000000, 0.879815, 0.000000
360448 , 15499264 , 0.059197 , 0.000000, 0.885111, 0.000000
376832 , 16203776 , 0.060667 , 0.000000, 0.882346, 0.000000
393216 , 16908288 , 0.058139 , 0.000000, 0.887101, 0.000000
409600 , 17612800 , 0.055814 , 0.000000, 0.891487, 0.000000
425984 , 18317312 , 0.057245 , 0.000000, 0.888787, 0.000000
442368 , 19021824 , 0.055125 , 0.000000, 0.892789, 0.000000
458752 , 19726336 , 0.053156 , 0.000000, 0.896513, 0.000000
475136 , 20430848 , 0.064154 , 0.000000, 0.875808, 0.000000
491520 , 21135360 , 0.065116 , 0.000000, 0.874008, 0.000000
507904 , 21839872 , 0.063016 , 0.000000, 0.877940, 0.000000
524288 , 22544384 , 0.061046 , 0.000000, 0.881634, 0.000000
540672 , 23248896 , 0.059197 , 0.000000, 0.885111, 0.000000
557056 , 23953408 , 0.068399 , 0.000000, 0.867880, 0.000000
573440 , 24657920 , 0.066445 , 0.000000, 0.871525, 0.000000
589824 , 25362432 , 0.064599 , 0.000000, 0.874974, 0.000000
606208 , 26066944 , 0.062853 , 0.000000, 0.878244, 0.000000
622592 , 26771456 , 0.061199 , 0.000000, 0.881347, 0.000000
638976 , 27475968 , 0.059630 , 0.000000, 0.884295, 0.000000
655360 , 28180480 , 0.060465 , 0.000000, 0.882726, 0.000000
671744 , 28884992 , 0.058990 , 0.000000, 0.885499, 0.000000
688128 , 29589504 , 0.057586 , 0.000000, 0.888145, 0.000000
704512 , 30294016 , 0.056247 , 0.000000, 0.890671, 0.000000
720896 , 30998528 , 0.054968 , 0.000000, 0.893085, 0.000000
737280 , 31703040 , 0.053747 , 0.000000, 0.895395, 0.000000
753664 , 32407552 , 0.052578 , 0.000000, 0.897608, 0.000000
770048 , 33112064 , 0.051460 , 0.000000, 0.899729, 0.000000
786432 , 33816576 , 0.050388 , 0.000000, 0.901764, 0.000000
802816 , 34521088 , 0.049359 , 0.000000, 0.903718, 0.000000
819200 , 35225600 , 0.048372 , 0.000000, 0.905596, 0.000000
835584 , 35930112 , 0.047424 , 0.000000, 0.907402, 0.000000
851968 , 36634624 , 0.046512 , 0.000000, 0.909140, 0.000000
868352 , 37339136 , 0.045634 , 0.000000, 0.910814, 0.000000
884736 , 38043648 , 0.044789 , 0.000000, 0.912428, 0.000000
901120 , 38748160 , 0.045666 , 0.000000, 0.910754, 0.000000
917504 , 39452672 , 0.051495 , 0.000000, 0.899662, 0.000000
933888 , 40157184 , 0.050592 , 0.000000, 0.901376, 0.000000
950272 , 40861696 , 0.049719 , 0.000000, 0.903033, 0.000000
966656 , 41566208 , 0.050453 , 0.000000, 0.901639, 0.000000
983040 , 42270720 , 0.049612 , 0.000000, 0.903237, 0.000000
999424 , 42975232 , 0.048799 , 0.000000, 0.904783, 0.000000
1015808 , 43679744 , 0.048012 , 0.000000, 0.906281, 0.000000
1032192 , 44384256 , 0.047250 , 0.000000, 0.907733, 0.000000
1048576 , 45088768 , 0.046512 , 0.000000, 0.909140, 0.000000
1064960 , 45793280 , 0.045796 , 0.000000, 0.910505, 0.000000
1081344 , 46497792 , 0.045102 , 0.000000, 0.911830, 0.000000
1097728 , 47202304 , 0.044429 , 0.000000, 0.913116, 0.000000
1114112 , 47906816 , 0.043776 , 0.000000, 0.914365, 0.000000
1130496 , 48611328 , 0.043141 , 0.000000, 0.915579, 0.000000
1146880 , 49315840 , 0.047840 , 0.000000, 0.906608, 0.000000
1163264 , 50020352 , 0.047167 , 0.000000, 0.907891, 0.000000
1179648 , 50724864 , 0.046512 , 0.000000, 0.909140, 0.000000
1196032 , 51429376 , 0.045874 , 0.000000, 0.910356, 0.000000
1212416 , 52133888 , 0.046512 , 0.000000, 0.909140, 0.000000
1228800 , 52838400 , 0.045891 , 0.000000, 0.910323, 0.000000
1245184 , 53542912 , 0.046512 , 0.000000, 0.909140, 0.000000
1261568 , 54247424 , 0.045908 , 0.000000, 0.910292, 0.000000
1277952 , 54951936 , 0.046512 , 0.000000, 0.909140, 0.000000
1294336 , 55656448 , 0.045923 , 0.000000, 0.910263, 0.000000
1310720 , 56360960 , 0.045349 , 0.000000, 0.911359, 0.000000
1327104 , 57065472 , 0.044789 , 0.000000, 0.912428, 0.000000
1343488 , 57769984 , 0.045377 , 0.000000, 0.911305, 0.000000
1359872 , 58474496 , 0.044830 , 0.000000, 0.912349, 0.000000
1376256 , 59179008 , 0.046512 , 0.000000, 0.909140, 0.000000
1392640 , 59883520 , 0.045964 , 0.000000, 0.910184, 0.000000
1409024 , 60588032 , 0.045430 , 0.000000, 0.911204, 0.000000
1425408 , 61292544 , 0.044908 , 0.000000, 0.912201, 0.000000
1441792 , 61997056 , 0.044397 , 0.000000, 0.913176, 0.000000
1458176 , 62701568 , 0.043899 , 0.000000, 0.914130, 0.000000
1474560 , 63406080 , 0.043411 , 0.000000, 0.915063, 0.000000
1490944 , 64110592 , 0.042934 , 0.000000, 0.915976, 0.000000
1507328 , 64815104 , 0.042467 , 0.000000, 0.916869, 0.000000
1523712 , 65519616 , 0.047012 , 0.000000, 0.908187, 0.000000
1540096 , 66224128 , 0.046512 , 0.000000, 0.909140, 0.000000
1556480 , 66928640 , 0.046022 , 0.000000, 0.910074, 0.000000
1572864 , 67633152 , 0.045543 , 0.000000, 0.910989, 0.000000
1589248 , 68337664 , 0.045073 , 0.000000, 0.911885, 0.000000
1605632 , 69042176 , 0.044613 , 0.000000, 0.912764, 0.000000
1622016 , 69746688 , 0.044163 , 0.000000, 0.913625, 0.000000
1638400 , 70451200 , 0.043721 , 0.000000, 0.914470, 0.000000
1654784 , 71155712 , 0.043288 , 0.000000, 0.915298, 0.000000
1671168 , 71860224 , 0.042864 , 0.000000, 0.916110, 0.000000
1687552 , 72564736 , 0.042447 , 0.000000, 0.916907, 0.000000
1703936 , 73269248 , 0.042039 , 0.000000, 0.917689, 0.000000
1720320 , 73973760 , 0.041639 , 0.000000, 0.918456, 0.000000
1736704 , 74678272 , 0.041246 , 0.000000, 0.919209, 0.000000
1753088 , 75382784 , 0.040861 , 0.000000, 0.919948, 0.000000
1769472 , 76087296 , 0.040482 , 0.000000, 0.920674, 0.000000
1785856 , 76791808 , 0.040111 , 0.000000, 0.921387, 0.000000
1802240 , 77496320 , 0.040592 , 0.000000, 0.920464, 0.000000
1818624 , 78200832 , 0.040226 , 0.000000, 0.921166, 0.000000
1835008 , 78905344 , 0.040698 , 0.000000, 0.920261, 0.000000
1851392 , 79609856 , 0.040337 , 0.000000, 0.920952, 0.000000
1867776 , 80314368 , 0.043248 , 0.000000, 0.915375, 0.000000
1884160 , 81018880 , 0.042872 , 0.000000, 0.916095, 0.000000
1900544 , 81723392 , 0.042502 , 0.000000, 0.916802, 0.000000
1916928 , 82427904 , 0.067581 , 0.000000, 0.869405, 0.000000
1933312 , 83132416 , 0.067008 , 0.000000, 0.870474, 0.000000
1949696 , 83836928 , 0.067227 , 0.000000, 0.870066, 0.000000
1966080 , 84541440 , 0.066667 , 0.000000, 0.871111, 0.000000
1982464 , 85245952 , 0.066116 , 0.000000, 0.872140, 0.000000
1998848 , 85950464 , 0.065574 , 0.000000, 0.873153, 0.000000
2015232 , 86654976 , 0.065041 , 0.000000, 0.874149, 0.000000
2031616 , 87359488 , 0.064516 , 0.000000, 0.875130, 0.000000
2048000 , 88064000 , 0.064000 , 0.000000, 0.876096, 0.000000
