trueR , trueI
-0.005146 , -0.021046
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
10922 , 70271 , 141986 , 11201 ,-0.008633,-0.020191,1.2159168999999997e-05,7.310249999999967e-07,1.2890193999999994e-05,0.003590291631608774
21844 , 70676 , 283972 , 22418 ,-0.002249,-0.020393,8.392609000000001e-06,4.264089999999965e-07,8.819017999999997e-06,0.0029696831480816263
32766 , 70718 , 425958 , 33639 ,-0.008331,-0.017894,1.0144224999999997e-05,9.935103999999992e-06,2.007932899999999e-05,0.00448099642936702
43688 , 70726 , 567944 , 44893 ,-0.008196,-0.019502,9.302499999999998e-06,2.3839360000000007e-06,1.1686435999999999e-05,0.003418542964480628
54610 , 70733 , 709930 , 56102 ,-0.004234,-0.018669,8.317440000000009e-07,5.650128999999987e-06,6.481872999999988e-06,0.0025459522776360103
65532 , 70740 , 851916 , 67306 ,-0.001519,-0.017911,1.3155129000000003e-05,9.828224999999993e-06,2.2983353999999995e-05,0.004794095743724774
76454 , 70746 , 993902 , 78527 ,-0.002496,-0.018668,7.022500000000003e-06,5.654883999999991e-06,1.2677383999999994e-05,0.003560531421010071
87376 , 70752 , 1135888 , 89738 ,-0.003918,-0.01786,1.5079840000000019e-06,1.0150595999999986e-05,1.1658579999999989e-05,0.0034144662833303814
98298 , 70758 , 1277874 , 100907 ,-0.003877,-0.017603,1.6103610000000015e-06,1.1854248999999988e-05,1.346460999999999e-05,0.0036694154847877326
109220 , 70764 , 1419860 , 112077 ,-0.004239,-0.017973,8.226490000000012e-07,9.443328999999996e-06,1.0265977999999998e-05,0.0032040564913871287
120142 , 70771 , 1561846 , 123276 ,-0.004386,-0.017898,5.776000000000004e-07,9.909903999999987e-06,1.0487503999999988e-05,0.0032384416005233115
131064 , 70777 , 1703832 , 134469 ,-0.004574,-0.019809,3.2718400000000053e-07,1.5301689999999964e-06,1.857352999999997e-06,0.0013628473869072785
141986 , 70783 , 1845818 , 145712 ,-0.005294,-0.018548,2.190399999999991e-08,6.240004000000001e-06,6.261908000000001e-06,0.0025023804666756814
152908 , 70789 , 1987804 , 156961 ,-0.006537,-0.019214,1.9348809999999996e-06,3.3562240000000012e-06,5.291105000000001e-06,0.002300240204848181
163830 , 70795 , 2129790 , 168143 ,-0.006596,-0.019875,2.1024999999999998e-06,1.3712409999999964e-06,3.473740999999996e-06,0.001863797467537714
174752 , 70801 , 2271776 , 179353 ,-0.006757,-0.021092,2.5953209999999986e-06,2.116000000000083e-09,2.5974369999999986e-06,0.0016116566011405776
185674 , 72797 , 2413762 , 190602 ,-0.006533,-0.020842,1.923768999999998e-06,4.161599999999972e-08,1.965384999999998e-06,0.0014019218951139888
196596 , 90280 , 2555748 , 201769 ,-0.006379,-0.020302,1.5202889999999994e-06,5.535359999999973e-07,2.0738249999999966e-06,0.0014400781228808375
207518 , 90295 , 2697734 , 212976 ,-0.006105,-0.020335,9.196809999999995e-07,5.055209999999998e-07,1.4252019999999993e-06,0.0011938182441226133
218440 , 90302 , 2839720 , 224206 ,-0.005237,-0.019221,8.280999999999988e-09,3.330625000000001e-06,3.338906000000001e-06,0.001827267358653353
229362 , 90309 , 2981706 , 235448 ,-0.005715,-0.019151,3.2376099999999906e-07,3.59102499999999e-06,3.914785999999989e-06,0.0019785818153414806
240284 , 90315 , 3123692 , 246683 ,-0.005819,-0.019627,4.52929e-07,2.0135610000000005e-06,2.4664900000000006e-06,0.001570506287793844
251206 , 90321 , 3265678 , 257882 ,-0.005561,-0.020282,1.7222499999999965e-07,5.836959999999959e-07,7.559209999999955e-07,0.0008694371742685008
262128 , 90328 , 3407664 , 269091 ,-0.005091,-0.02011,3.02500000000004e-09,8.760959999999988e-07,8.791209999999989e-07,0.0009376145263379822
273050 , 90334 , 3549650 , 280315 ,-0.005072,-0.020259,5.476000000000042e-09,6.193689999999992e-07,6.248449999999993e-07,0.0007904713783559777
283972 , 90340 , 3691636 , 291524 ,-0.005035,-0.019735,1.2320999999999997e-08,1.718720999999999e-06,1.731041999999999e-06,0.001315690693134218
294894 , 90346 , 3833622 , 302718 ,-0.005057,-0.019464,7.921000000000096e-09,2.5027240000000004e-06,2.5106450000000003e-06,0.0015845014988948418
305816 , 90352 , 3975608 , 313939 ,-0.004866,-0.019672,7.840000000000041e-08,1.8878760000000006e-06,1.966276000000001e-06,0.0014022396371519389
316738 , 90358 , 4117594 , 325165 ,-0.004544,-0.019617,3.624040000000001e-07,2.0420409999999993e-06,2.4044449999999996e-06,0.0015506272924207156
327660 , 99315 , 4259580 , 336362 ,-0.004394,-0.019428,5.655040000000001e-07,2.6179239999999934e-06,3.1834279999999935e-06,0.0017842163545938013
338582 , 99324 , 4401566 , 347574 ,-0.005484,-0.018035,1.1424399999999984e-07,9.066120999999999e-06,9.180364999999999e-06,0.0030299117148854353
349504 , 99331 , 4543552 , 358833 ,-0.005506,-0.018126,1.2959999999999944e-07,8.526399999999993e-06,8.655999999999993e-06,0.0029421080877493257
360426 , 99337 , 4685538 , 370057 ,-0.005318,-0.019876,2.9583999999999797e-08,1.368899999999994e-06,1.3984839999999939e-06,0.0011825751561740142
371348 , 99351 , 4827524 , 381267 ,-0.005381,-0.018829,5.5224999999999987e-08,4.915089000000001e-06,4.970314000000001e-06,0.0022294201039732287
382270 , 99357 , 4969510 , 392482 ,-0.005147,-0.019066,9.999999999985308e-13,3.920399999999996e-06,3.920400999999997e-06,0.0019800002525252355
393192 , 99363 , 5111496 , 403665 ,-0.005208,-0.019178,3.843999999999945e-09,3.489423999999993e-06,3.493267999999993e-06,0.0018690286247139162
404114 , 112269 , 5253482 , 414902 ,-0.00515,-0.019393,1.5999999999997308e-11,2.732408999999994e-06,2.732424999999994e-06,0.0016530048396783338
415036 , 112277 , 5395468 , 426140 ,-0.004888,-0.019544,6.656400000000021e-08,2.2560039999999998e-06,2.322568e-06,0.0015239973753258238
425958 , 112284 , 5537454 , 437320 ,-0.00482,-0.019363,1.062760000000005e-07,2.8324890000000016e-06,2.938765000000002e-06,0.0017142826488067836
436880 , 112290 , 5679440 , 448516 ,-0.004769,-0.019258,1.4212900000000044e-07,3.1969439999999926e-06,3.339072999999993e-06,0.0018273130547336418
447802 , 112296 , 5821426 , 459754 ,-0.005118,-0.019282,7.840000000000138e-10,3.1116959999999937e-06,3.1124799999999938e-06,0.001764222208226615
458724 , 116374 , 5963412 , 470969 ,-0.004774,-0.018614,1.3838400000000059e-07,5.914624000000001e-06,6.053008000000001e-06,0.002460286162217721
469646 , 116469 , 6105398 , 482195 ,-0.004522,-0.018466,3.8937600000000053e-07,6.656399999999994e-06,7.045775999999995e-06,0.002654388065072625
480568 , 116481 , 6247384 , 493379 ,-0.004517,-0.018307,3.9564100000000025e-07,7.502120999999991e-06,7.897761999999992e-06,0.002810295713977444
