Alg,Circuit,DType,R_label,qubits,depth,time,init,final,samples,nodes,threads,paths,nzero_paths,estR,estI,varR,varI
BD_MIS_V,325,SP,1,25,97,288688160,0,0,1073741824,1,128,104152956928,1073745138,-8.34262595e-02,5.90313971e-02,6.93752849e-03,3.51089286e-03
BD_MIS_V,325,SP,2,25,97,282905216,0,0,1073741824,1,128,104152956928,1073744925,-1.11800116e-02,-2.20451523e-02,1.22004873e-04,4.76276589e-04
BD_MIS_V,325,SP,3,25,97,288609408,0,0,1073741824,1,128,104152956928,1073745628,1.00117691e-01,-8.71583298e-02,1.00504877e-02,7.55803194e-03
