Alg,Circuit,DType,R_label,qubits,depth,time,init,final,samples,nodes,threads,paths,nzero_paths,estR,estI,varR,varI
IS_V,325,SP,1,25,97,124670352,0,0,1073741824,1,128,1073741824,128,3.03762350e-02,-7.26910979e-02,9.30900744e-04,5.25185885e-03
IS_V,325,SP,2,25,97,130224776,0,0,1073741824,1,128,1073741824,126,5.09116687e-02,1.29382927e-02,2.60570436e-03,1.73177250e-04
IS_V,325,SP,3,25,97,130659792,0,0,1073741824,1,128,1073741824,124,-1.48819871e-02,3.85861173e-02,2.17490451e-04,1.50602264e-03
