trueR , trueI
-0.294651 , -0.186998
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI
5461 , 5917 , 54610 , 20095 , -0.296088 , -0.187484 , 0.000002 , 0.000000
10922 , 6210 , 109220 , 40028 , -0.293445 , -0.185431 , 0.000001 , 0.000002
16383 , 11127 , 163830 , 60045 , -0.294525 , -0.186297 , 0.000000 , 0.000000
21844 , 11273 , 218440 , 80228 , -0.296887 , -0.187266 , 0.000005 , 0.000000
27305 , 16139 , 273050 , 100312 , -0.295952 , -0.187172 , 0.000002 , 0.000000
32766 , 16147 , 327660 , 120423 , -0.295963 , -0.187350 , 0.000002 , 0.000000
38227 , 16154 , 382270 , 140613 , -0.296578 , -0.187835 , 0.000004 , 0.000001
43688 , 16160 , 436880 , 160543 , -0.295739 , -0.187385 , 0.000001 , 0.000000
49149 , 21196 , 491490 , 180646 , -0.295532 , -0.187409 , 0.000001 , 0.000000
54610 , 21213 , 546100 , 200770 , -0.295445 , -0.187412 , 0.000001 , 0.000000
60071 , 21219 , 600710 , 220786 , -0.295521 , -0.187226 , 0.000001 , 0.000000
65532 , 21225 , 655320 , 240745 , -0.295177 , -0.187061 , 0.000000 , 0.000000
70993 , 21231 , 709930 , 260920 , -0.295344 , -0.187259 , 0.000000 , 0.000000
76454 , 21237 , 764540 , 280871 , -0.295062 , -0.187207 , 0.000000 , 0.000000
81915 , 21243 , 819150 , 300947 , -0.294888 , -0.187228 , 0.000000 , 0.000000
87376 , 21249 , 873760 , 320848 , -0.294695 , -0.187090 , 0.000000 , 0.000000
92837 , 21255 , 928370 , 340960 , -0.294554 , -0.187063 , 0.000000 , 0.000000
98298 , 21261 , 982980 , 361098 , -0.294758 , -0.187204 , 0.000000 , 0.000000
103759 , 21267 , 1037590 , 380995 , -0.294553 , -0.187015 , 0.000000 , 0.000000
109220 , 26364 , 1092200 , 400895 , -0.294403 , -0.186855 , 0.000000 , 0.000000
114681 , 26395 , 1146810 , 421079 , -0.294511 , -0.186927 , 0.000000 , 0.000000
120142 , 26405 , 1201420 , 440999 , -0.294136 , -0.186810 , 0.000000 , 0.000000
125603 , 26411 , 1256030 , 460913 , -0.294028 , -0.186740 , 0.000000 , 0.000000
131064 , 26417 , 1310640 , 480734 , -0.293443 , -0.186452 , 0.000001 , 0.000000
136525 , 26423 , 1365250 , 500785 , -0.293303 , -0.186518 , 0.000002 , 0.000000
141986 , 26429 , 1419860 , 520806 , -0.293229 , -0.186492 , 0.000002 , 0.000000
147447 , 26435 , 1474470 , 540900 , -0.293306 , -0.186597 , 0.000002 , 0.000000
152908 , 26441 , 1529080 , 560878 , -0.293340 , -0.186561 , 0.000002 , 0.000000
158369 , 26447 , 1583690 , 581008 , -0.293411 , -0.186617 , 0.000002 , 0.000000
163830 , 26452 , 1638300 , 601275 , -0.293688 , -0.186777 , 0.000001 , 0.000000
169291 , 26469 , 1692910 , 621381 , -0.293585 , -0.186819 , 0.000001 , 0.000000
174752 , 26475 , 1747520 , 641218 , -0.293304 , -0.186688 , 0.000002 , 0.000000
180213 , 26481 , 1802130 , 661235 , -0.293434 , -0.186719 , 0.000001 , 0.000000
185674 , 26491 , 1856740 , 681350 , -0.293491 , -0.186739 , 0.000001 , 0.000000
191135 , 26497 , 1911350 , 701327 , -0.293330 , -0.186662 , 0.000002 , 0.000000
196596 , 26503 , 1965960 , 721254 , -0.293023 , -0.186513 , 0.000003 , 0.000000
202057 , 26510 , 2020570 , 741023 , -0.292935 , -0.186432 , 0.000003 , 0.000000
207518 , 26556 , 2075180 , 760907 , -0.292953 , -0.186390 , 0.000003 , 0.000000
212979 , 26564 , 2129790 , 781018 , -0.293127 , -0.186482 , 0.000002 , 0.000000
218440 , 26571 , 2184400 , 801186 , -0.293323 , -0.186590 , 0.000002 , 0.000000
223901 , 31742 , 2239010 , 821292 , -0.293490 , -0.186651 , 0.000001 , 0.000000
229362 , 31777 , 2293620 , 841470 , -0.293681 , -0.186736 , 0.000001 , 0.000000
234823 , 31786 , 2348230 , 861293 , -0.293327 , -0.186591 , 0.000002 , 0.000000
240284 , 31793 , 2402840 , 881532 , -0.293482 , -0.186662 , 0.000001 , 0.000000
245745 , 31799 , 2457450 , 901711 , -0.293633 , -0.186737 , 0.000001 , 0.000000
251206 , 31805 , 2512060 , 921899 , -0.293723 , -0.186811 , 0.000001 , 0.000000
256667 , 31810 , 2566670 , 941889 , -0.293682 , -0.186794 , 0.000001 , 0.000000
262128 , 31816 , 2621280 , 961793 , -0.293651 , -0.186736 , 0.000001 , 0.000000
267589 , 31822 , 2675890 , 981642 , -0.293621 , -0.186678 , 0.000001 , 0.000000
273050 , 31828 , 2730500 , 1001709 , -0.293661 , -0.186685 , 0.000001 , 0.000000
278511 , 31834 , 2785110 , 1021361 , -0.293393 , -0.186531 , 0.000002 , 0.000000
283972 , 31840 , 2839720 , 1041571 , -0.293537 , -0.186576 , 0.000001 , 0.000000
289433 , 37523 , 2894330 , 1061601 , -0.293519 , -0.186535 , 0.000001 , 0.000000
294894 , 37560 , 2948940 , 1081326 , -0.293395 , -0.186422 , 0.000002 , 0.000000
300355 , 37572 , 3003550 , 1101254 , -0.293325 , -0.186391 , 0.000002 , 0.000000
305816 , 37580 , 3058160 , 1121574 , -0.293550 , -0.186529 , 0.000001 , 0.000000
311277 , 37588 , 3112770 , 1141775 , -0.293682 , -0.186592 , 0.000001 , 0.000000
316738 , 37595 , 3167380 , 1161950 , -0.293774 , -0.186659 , 0.000001 , 0.000000
322199 , 37603 , 3221990 , 1181876 , -0.293780 , -0.186612 , 0.000001 , 0.000000
327660 , 37610 , 3276600 , 1201910 , -0.293841 , -0.186633 , 0.000001 , 0.000000
333121 , 37618 , 3331210 , 1222022 , -0.293796 , -0.186670 , 0.000001 , 0.000000
338582 , 37625 , 3385820 , 1242046 , -0.293797 , -0.186662 , 0.000001 , 0.000000
344043 , 37632 , 3440430 , 1262066 , -0.293859 , -0.186695 , 0.000001 , 0.000000
