trueR , trueI
-0.294651 , -0.186998
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI
5461 , 6043 , 54610 , 19891 , -0.297353 , -0.185925 , 0.000007 , 0.000001
10922 , 6325 , 109220 , 39932 , -0.296206 , -0.186509 , 0.000002 , 0.000000
16383 , 11339 , 163830 , 60196 , -0.298204 , -0.188005 , 0.000013 , 0.000001
21844 , 16436 , 218440 , 80173 , -0.297007 , -0.187331 , 0.000006 , 0.000000
27305 , 16474 , 273050 , 100139 , -0.295866 , -0.187251 , 0.000001 , 0.000000
32766 , 16509 , 327660 , 120321 , -0.296135 , -0.187558 , 0.000002 , 0.000000
38227 , 16534 , 382270 , 140348 , -0.295961 , -0.187532 , 0.000002 , 0.000000
43688 , 16569 , 436880 , 160344 , -0.295528 , -0.187235 , 0.000001 , 0.000000
49149 , 16579 , 491490 , 180380 , -0.295334 , -0.187382 , 0.000000 , 0.000000
54610 , 21818 , 546100 , 200377 , -0.295259 , -0.187218 , 0.000000 , 0.000000
60071 , 21827 , 600710 , 220363 , -0.294779 , -0.186890 , 0.000000 , 0.000000
65532 , 21834 , 655320 , 240486 , -0.295184 , -0.187083 , 0.000000 , 0.000000
70993 , 21840 , 709930 , 260550 , -0.295262 , -0.187127 , 0.000000 , 0.000000
76454 , 21846 , 764540 , 280763 , -0.295563 , -0.187390 , 0.000001 , 0.000000
81915 , 21851 , 819150 , 300893 , -0.295558 , -0.187369 , 0.000001 , 0.000000
87376 , 21857 , 873760 , 321101 , -0.296035 , -0.187720 , 0.000002 , 0.000001
92837 , 21863 , 928370 , 341394 , -0.296369 , -0.187956 , 0.000003 , 0.000001
98298 , 21869 , 982980 , 361295 , -0.295999 , -0.187677 , 0.000002 , 0.000000
103759 , 21875 , 1037590 , 381160 , -0.295715 , -0.187440 , 0.000001 , 0.000000
109220 , 21881 , 1092200 , 401266 , -0.295857 , -0.187589 , 0.000001 , 0.000000
114681 , 21887 , 1146810 , 421309 , -0.295810 , -0.187555 , 0.000001 , 0.000000
120142 , 21893 , 1201420 , 441363 , -0.295738 , -0.187533 , 0.000001 , 0.000000
125603 , 21899 , 1256030 , 461311 , -0.295515 , -0.187402 , 0.000001 , 0.000000
131064 , 21904 , 1310640 , 481356 , -0.295604 , -0.187411 , 0.000001 , 0.000000
136525 , 21910 , 1365250 , 501375 , -0.295253 , -0.187326 , 0.000000 , 0.000000
141986 , 21916 , 1419860 , 521286 , -0.294906 , -0.187187 , 0.000000 , 0.000000
147447 , 21922 , 1474470 , 541373 , -0.294730 , -0.187233 , 0.000000 , 0.000000
152908 , 21928 , 1529080 , 561469 , -0.294824 , -0.187294 , 0.000000 , 0.000000
158369 , 21933 , 1583690 , 581639 , -0.295091 , -0.187355 , 0.000000 , 0.000000
163830 , 21939 , 1638300 , 601680 , -0.295220 , -0.187346 , 0.000000 , 0.000000
169291 , 26959 , 1692910 , 621695 , -0.295291 , -0.187302 , 0.000000 , 0.000000
174752 , 26968 , 1747520 , 641593 , -0.295109 , -0.187148 , 0.000000 , 0.000000
180213 , 26975 , 1802130 , 661657 , -0.295245 , -0.187212 , 0.000000 , 0.000000
185674 , 26985 , 1856740 , 681771 , -0.295245 , -0.187266 , 0.000000 , 0.000000
191135 , 26991 , 1911350 , 701712 , -0.295220 , -0.187199 , 0.000000 , 0.000000
196596 , 26997 , 1965960 , 721729 , -0.295304 , -0.187224 , 0.000000 , 0.000000
202057 , 27003 , 2020570 , 741675 , -0.295260 , -0.187157 , 0.000000 , 0.000000
207518 , 27009 , 2075180 , 761919 , -0.295471 , -0.187265 , 0.000001 , 0.000000
212979 , 27014 , 2129790 , 782041 , -0.295642 , -0.187327 , 0.000001 , 0.000000
218440 , 27020 , 2184400 , 802054 , -0.295476 , -0.187323 , 0.000001 , 0.000000
223901 , 31976 , 2239010 , 821976 , -0.295349 , -0.187268 , 0.000000 , 0.000000
229362 , 31999 , 2293620 , 842040 , -0.295411 , -0.187292 , 0.000001 , 0.000000
234823 , 32008 , 2348230 , 862121 , -0.295482 , -0.187328 , 0.000001 , 0.000000
240284 , 32014 , 2402840 , 882031 , -0.295407 , -0.187243 , 0.000001 , 0.000000
245745 , 32020 , 2457450 , 901975 , -0.295400 , -0.187184 , 0.000001 , 0.000000
251206 , 32026 , 2512060 , 922167 , -0.295624 , -0.187291 , 0.000001 , 0.000000
256667 , 32032 , 2566670 , 942053 , -0.295382 , -0.187142 , 0.000001 , 0.000000
262128 , 32038 , 2621280 , 962104 , -0.295343 , -0.187128 , 0.000000 , 0.000000
267589 , 32044 , 2675890 , 982276 , -0.295404 , -0.187160 , 0.000001 , 0.000000
273050 , 32050 , 2730500 , 1002430 , -0.295423 , -0.187195 , 0.000001 , 0.000000
278511 , 32056 , 2785110 , 1022462 , -0.295426 , -0.187161 , 0.000001 , 0.000000
283972 , 36973 , 2839720 , 1042639 , -0.295521 , -0.187233 , 0.000001 , 0.000000
289433 , 37007 , 2894330 , 1062498 , -0.295371 , -0.187150 , 0.000001 , 0.000000
294894 , 37017 , 2948940 , 1082375 , -0.295334 , -0.187100 , 0.000000 , 0.000000
