trueR , trueI
-0.294651 , -0.186998
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI
5461 , 11183 , 54610 , 19964 , -0.293361 , -0.184426 , 0.000002 , 0.000007
10922 , 16498 , 109220 , 40091 , -0.295729 , -0.187763 , 0.000001 , 0.000001
16383 , 16514 , 163830 , 60323 , -0.297791 , -0.189042 , 0.000010 , 0.000004
21844 , 16521 , 218440 , 80476 , -0.298441 , -0.189308 , 0.000014 , 0.000005
27305 , 16527 , 273050 , 100553 , -0.297429 , -0.188917 , 0.000008 , 0.000004
32766 , 16534 , 327660 , 120524 , -0.296133 , -0.188150 , 0.000002 , 0.000001
38227 , 16539 , 382270 , 140515 , -0.295795 , -0.187832 , 0.000001 , 0.000001
43688 , 16545 , 436880 , 160594 , -0.295640 , -0.187802 , 0.000001 , 0.000001
49149 , 16551 , 491490 , 180734 , -0.295851 , -0.187867 , 0.000001 , 0.000001
54610 , 16563 , 546100 , 200796 , -0.295622 , -0.187865 , 0.000001 , 0.000001
60071 , 16569 , 600710 , 220749 , -0.295580 , -0.187674 , 0.000001 , 0.000000
65532 , 16575 , 655320 , 240744 , -0.295573 , -0.187568 , 0.000001 , 0.000000
70993 , 16617 , 709930 , 260752 , -0.294915 , -0.187306 , 0.000000 , 0.000000
76454 , 16625 , 764540 , 280981 , -0.295469 , -0.187551 , 0.000001 , 0.000000
81915 , 21365 , 819150 , 300974 , -0.295234 , -0.187408 , 0.000000 , 0.000000
87376 , 21376 , 873760 , 321075 , -0.295149 , -0.187402 , 0.000000 , 0.000000
92837 , 21382 , 928370 , 341088 , -0.294981 , -0.187373 , 0.000000 , 0.000000
98298 , 21389 , 982980 , 361074 , -0.294759 , -0.187289 , 0.000000 , 0.000000
103759 , 21395 , 1037590 , 381235 , -0.295088 , -0.187309 , 0.000000 , 0.000000
109220 , 21401 , 1092200 , 401042 , -0.294780 , -0.187033 , 0.000000 , 0.000000
114681 , 21407 , 1146810 , 421188 , -0.294998 , -0.187176 , 0.000000 , 0.000000
120142 , 21412 , 1201420 , 441299 , -0.295247 , -0.187225 , 0.000000 , 0.000000
125603 , 21418 , 1256030 , 461109 , -0.294658 , -0.186918 , 0.000000 , 0.000000
131064 , 26369 , 1310640 , 481199 , -0.294722 , -0.186954 , 0.000000 , 0.000000
136525 , 26406 , 1365250 , 501277 , -0.294724 , -0.186971 , 0.000000 , 0.000000
141986 , 26417 , 1419860 , 521193 , -0.294483 , -0.186838 , 0.000000 , 0.000000
147447 , 26425 , 1474470 , 541285 , -0.294499 , -0.186882 , 0.000000 , 0.000000
152908 , 26433 , 1529080 , 561077 , -0.294218 , -0.186707 , 0.000000 , 0.000000
158369 , 26440 , 1583690 , 580906 , -0.294154 , -0.186650 , 0.000000 , 0.000000
163830 , 26447 , 1638300 , 600951 , -0.294068 , -0.186615 , 0.000000 , 0.000000
169291 , 26455 , 1692910 , 620986 , -0.293851 , -0.186619 , 0.000001 , 0.000000
174752 , 26462 , 1747520 , 641222 , -0.294097 , -0.186784 , 0.000000 , 0.000000
180213 , 26469 , 1802130 , 661260 , -0.294183 , -0.186720 , 0.000000 , 0.000000
185674 , 26483 , 1856740 , 681036 , -0.294034 , -0.186568 , 0.000000 , 0.000000
191135 , 26491 , 1911350 , 700916 , -0.293927 , -0.186472 , 0.000001 , 0.000000
196596 , 31351 , 1965960 , 721060 , -0.294104 , -0.186574 , 0.000000 , 0.000000
202057 , 31368 , 2020570 , 741270 , -0.294276 , -0.186701 , 0.000000 , 0.000000
207518 , 31377 , 2075180 , 761144 , -0.294110 , -0.186565 , 0.000000 , 0.000000
212979 , 31384 , 2129790 , 781163 , -0.294171 , -0.186591 , 0.000000 , 0.000000
218440 , 31391 , 2184400 , 801369 , -0.294364 , -0.186699 , 0.000000 , 0.000000
223901 , 31399 , 2239010 , 821360 , -0.294352 , -0.186677 , 0.000000 , 0.000000
229362 , 31406 , 2293620 , 841722 , -0.294448 , -0.186840 , 0.000000 , 0.000000
234823 , 31413 , 2348230 , 861710 , -0.294374 , -0.186811 , 0.000000 , 0.000000
240284 , 31421 , 2402840 , 881793 , -0.294456 , -0.186851 , 0.000000 , 0.000000
245745 , 31428 , 2457450 , 901931 , -0.294494 , -0.186893 , 0.000000 , 0.000000
251206 , 37926 , 2512060 , 921704 , -0.294255 , -0.186768 , 0.000000 , 0.000000
