trueR , trueI
-0.294651 , -0.186998
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI
671703 , 409951 , 6717030 , 2467135 , -0.294738 , -0.187120 , 0.000000 , 0.000000
677164 , 413278 , 6771640 , 2487218 , -0.294710 , -0.187123 , 0.000000 , 0.000000
682625 , 413724 , 6826250 , 2507328 , -0.294728 , -0.187133 , 0.000000 , 0.000000
688086 , 416622 , 6880860 , 2527385 , -0.294774 , -0.187148 , 0.000000 , 0.000000
693547 , 417071 , 6935470 , 2547526 , -0.294785 , -0.187166 , 0.000000 , 0.000000
699008 , 417418 , 6990080 , 2567799 , -0.294832 , -0.187195 , 0.000000 , 0.000000
704469 , 417428 , 7044690 , 2587863 , -0.294842 , -0.187196 , 0.000000 , 0.000000
709930 , 419948 , 7099300 , 2607687 , -0.294780 , -0.187149 , 0.000000 , 0.000000
715391 , 420269 , 7153910 , 2627676 , -0.294766 , -0.187138 , 0.000000 , 0.000000
720852 , 420401 , 7208520 , 2647943 , -0.294826 , -0.187179 , 0.000000 , 0.000000
726313 , 420636 , 7263130 , 2668045 , -0.294856 , -0.187181 , 0.000000 , 0.000000
731774 , 420768 , 7317740 , 2688037 , -0.294837 , -0.187156 , 0.000000 , 0.000000
737235 , 420816 , 7372350 , 2708049 , -0.294807 , -0.187146 , 0.000000 , 0.000000
742696 , 423273 , 7426960 , 2727996 , -0.294780 , -0.187133 , 0.000000 , 0.000000
748157 , 423618 , 7481570 , 2747961 , -0.294752 , -0.187122 , 0.000000 , 0.000000
753618 , 423623 , 7536180 , 2767836 , -0.294709 , -0.187090 , 0.000000 , 0.000000
759079 , 423627 , 7590790 , 2787979 , -0.294701 , -0.187109 , 0.000000 , 0.000000
764540 , 426977 , 7645400 , 2808204 , -0.294766 , -0.187147 , 0.000000 , 0.000000
770001 , 426985 , 7700010 , 2828384 , -0.294790 , -0.187169 , 0.000000 , 0.000000
775462 , 426989 , 7754620 , 2848528 , -0.294801 , -0.187175 , 0.000000 , 0.000000
780923 , 426993 , 7809230 , 2868428 , -0.294795 , -0.187153 , 0.000000 , 0.000000
786384 , 426996 , 7863840 , 2888577 , -0.294805 , -0.187156 , 0.000000 , 0.000000
791845 , 427000 , 7918450 , 2908510 , -0.294796 , -0.187131 , 0.000000 , 0.000000
797306 , 427004 , 7973060 , 2928528 , -0.294788 , -0.187113 , 0.000000 , 0.000000
802767 , 433622 , 8027670 , 2948660 , -0.294804 , -0.187123 , 0.000000 , 0.000000
808228 , 433630 , 8082280 , 2968793 , -0.294820 , -0.187134 , 0.000000 , 0.000000
813689 , 433635 , 8136890 , 2988791 , -0.294787 , -0.187122 , 0.000000 , 0.000000
819150 , 433640 , 8191500 , 3008929 , -0.294805 , -0.187144 , 0.000000 , 0.000000
824611 , 433645 , 8246110 , 3029087 , -0.294812 , -0.187154 , 0.000000 , 0.000000
830072 , 433650 , 8300720 , 3049317 , -0.294881 , -0.187184 , 0.000000 , 0.000000
835533 , 433654 , 8355330 , 3069403 , -0.294893 , -0.187188 , 0.000000 , 0.000000
840994 , 433659 , 8409940 , 3089530 , -0.294927 , -0.187198 , 0.000000 , 0.000000
846455 , 433664 , 8464550 , 3109750 , -0.294948 , -0.187216 , 0.000000 , 0.000000
851916 , 433669 , 8519160 , 3129652 , -0.294922 , -0.187192 , 0.000000 , 0.000000
857377 , 433673 , 8573770 , 3150105 , -0.295035 , -0.187263 , 0.000000 , 0.000000
862838 , 433678 , 8628380 , 3170057 , -0.295013 , -0.187238 , 0.000000 , 0.000000
868299 , 433683 , 8682990 , 3190063 , -0.295021 , -0.187233 , 0.000000 , 0.000000
873760 , 433688 , 8737600 , 3210139 , -0.295012 , -0.187230 , 0.000000 , 0.000000
879221 , 440415 , 8792210 , 3230435 , -0.295081 , -0.187266 , 0.000000 , 0.000000
884682 , 440421 , 8846820 , 3250746 , -0.295128 , -0.187296 , 0.000000 , 0.000000
890143 , 440425 , 8901430 , 3270773 , -0.295109 , -0.187288 , 0.000000 , 0.000000
895604 , 440428 , 8956040 , 3291025 , -0.295125 , -0.187309 , 0.000000 , 0.000000
901065 , 440432 , 9010650 , 3311221 , -0.295123 , -0.187307 , 0.000000 , 0.000000
906526 , 440436 , 9065260 , 3331078 , -0.295073 , -0.187269 , 0.000000 , 0.000000
911987 , 440440 , 9119870 , 3350982 , -0.295034 , -0.187249 , 0.000000 , 0.000000
917448 , 440444 , 9174480 , 3370996 , -0.295036 , -0.187251 , 0.000000 , 0.000000
922909 , 440448 , 9229090 , 3390779 , -0.294993 , -0.187222 , 0.000000 , 0.000000
928370 , 440451 , 9283700 , 3410998 , -0.295003 , -0.187237 , 0.000000 , 0.000000
933831 , 440455 , 9338310 , 3431014 , -0.294991 , -0.187238 , 0.000000 , 0.000000
939292 , 440459 , 9392920 , 3450934 , -0.294960 , -0.187220 , 0.000000 , 0.000000
944753 , 440463 , 9447530 , 3471100 , -0.294972 , -0.187238 , 0.000000 , 0.000000
950214 , 440467 , 9502140 , 3491189 , -0.294951 , -0.187240 , 0.000000 , 0.000000
955675 , 440471 , 9556750 , 3511083 , -0.294933 , -0.187225 , 0.000000 , 0.000000
961136 , 449889 , 9611360 , 3531238 , -0.294944 , -0.187230 , 0.000000 , 0.000000
966597 , 449904 , 9665970 , 3551163 , -0.294948 , -0.187222 , 0.000000 , 0.000000
972058 , 449912 , 9720580 , 3571188 , -0.294946 , -0.187221 , 0.000000 , 0.000000
977519 , 449920 , 9775190 , 3591037 , -0.294889 , -0.187197 , 0.000000 , 0.000000
982980 , 449928 , 9829800 , 3610859 , -0.294854 , -0.187170 , 0.000000 , 0.000000
988441 , 449935 , 9884410 , 3631156 , -0.294904 , -0.187215 , 0.000000 , 0.000000
993902 , 449942 , 9939020 , 3651107 , -0.294864 , -0.187195 , 0.000000 , 0.000000
999363 , 449949 , 9993630 , 3671342 , -0.294865 , -0.187209 , 0.000000 , 0.000000
1004824 , 449957 , 10048240 , 3691459 , -0.294875 , -0.187212 , 0.000000 , 0.000000
1010285 , 449964 , 10102850 , 3711389 , -0.294838 , -0.187191 , 0.000000 , 0.000000
1015746 , 449971 , 10157460 , 3731337 , -0.294839 , -0.187186 , 0.000000 , 0.000000
1021207 , 449979 , 10212070 , 3751377 , -0.294851 , -0.187181 , 0.000000 , 0.000000
1021271 , 449986 , 10212710 , 3751601 , -0.294850 , -0.187180 , 0.000000 , 0.000000
1026732 , 449993 , 10267320 , 3771883 , -0.294878 , -0.187212 , 0.000000 , 0.000000
1032193 , 450001 , 10321930 , 3791904 , -0.294864 , -0.187210 , 0.000000 , 0.000000
1037654 , 453738 , 10376540 , 3811879 , -0.294837 , -0.187191 , 0.000000 , 0.000000
1043115 , 453744 , 10431150 , 3831960 , -0.294846 , -0.187192 , 0.000000 , 0.000000
1048576 , 454287 , 10485760 , 3851880 , -0.294848 , -0.187185 , 0.000000 , 0.000000
