trueR , trueI
1.000000 , 0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
372736 , 20127744 , 1.045517 , 0.000000, 0.002072, 0.000000
376832 , 20348928 , 1.045324 , 0.000000, 0.002054, 0.000000
380928 , 20570112 , 1.049516 , 0.000000, 0.002452, 0.000000
385024 , 20791296 , 1.049351 , 0.000000, 0.002435, 0.000000
389120 , 21012480 , 1.047402 , 0.000000, 0.002247, 0.000000
393216 , 21233664 , 1.051023 , 0.000000, 0.002603, 0.000000
397312 , 21454848 , 1.058038 , 0.000000, 0.003368, 0.000000
401408 , 21676032 , 1.063304 , 0.000000, 0.004007, 0.000000
405504 , 21897216 , 1.067216 , 0.000000, 0.004518, 0.000000
409600 , 22118400 , 1.067562 , 0.000000, 0.004565, 0.000000
413696 , 22339584 , 1.066588 , 0.000000, 0.004434, 0.000000
417792 , 22560768 , 1.064906 , 0.000000, 0.004213, 0.000000
421888 , 22781952 , 1.061220 , 0.000000, 0.003748, 0.000000
425984 , 23003136 , 1.065350 , 0.000000, 0.004271, 0.000000
430080 , 23224320 , 1.065315 , 0.000000, 0.004266, 0.000000
434176 , 23445504 , 1.063447 , 0.000000, 0.004026, 0.000000
438272 , 23666688 , 1.059104 , 0.000000, 0.003493, 0.000000
442368 , 23887872 , 1.057271 , 0.000000, 0.003280, 0.000000
446464 , 24109056 , 1.058445 , 0.000000, 0.003416, 0.000000
450560 , 24330240 , 1.058138 , 0.000000, 0.003380, 0.000000
454656 , 24551424 , 1.058532 , 0.000000, 0.003426, 0.000000
458752 , 24772608 , 1.060682 , 0.000000, 0.003682, 0.000000
462848 , 24993792 , 1.060746 , 0.000000, 0.003690, 0.000000
466944 , 25214976 , 1.063597 , 0.000000, 0.004045, 0.000000
471040 , 25436160 , 1.059690 , 0.000000, 0.003563, 0.000000
475136 , 25657344 , 1.060186 , 0.000000, 0.003622, 0.000000
479232 , 25878528 , 1.063048 , 0.000000, 0.003975, 0.000000
483328 , 26099712 , 1.060578 , 0.000000, 0.003670, 0.000000
487424 , 26320896 , 1.064375 , 0.000000, 0.004144, 0.000000
491520 , 26542080 , 1.065665 , 0.000000, 0.004312, 0.000000
495616 , 26763264 , 1.062392 , 0.000000, 0.003893, 0.000000
499712 , 26984448 , 1.058744 , 0.000000, 0.003451, 0.000000
503808 , 27205632 , 1.056033 , 0.000000, 0.003140, 0.000000
507904 , 27426816 , 1.059489 , 0.000000, 0.003539, 0.000000
512000 , 27648000 , 1.058124 , 0.000000, 0.003378, 0.000000
516096 , 27869184 , 1.063909 , 0.000000, 0.004084, 0.000000
520192 , 28090368 , 1.061000 , 0.000000, 0.003721, 0.000000
524288 , 28311552 , 1.060813 , 0.000000, 0.003698, 0.000000
528384 , 28532736 , 1.061610 , 0.000000, 0.003796, 0.000000
532480 , 28753920 , 1.059664 , 0.000000, 0.003560, 0.000000
536576 , 28975104 , 1.060174 , 0.000000, 0.003621, 0.000000
540672 , 29196288 , 1.060303 , 0.000000, 0.003636, 0.000000
544768 , 29417472 , 1.062309 , 0.000000, 0.003882, 0.000000
548864 , 29638656 , 1.063756 , 0.000000, 0.004065, 0.000000
552960 , 29859840 , 1.064130 , 0.000000, 0.004113, 0.000000
557056 , 30081024 , 1.065269 , 0.000000, 0.004260, 0.000000
561152 , 30302208 , 1.065672 , 0.000000, 0.004313, 0.000000
565248 , 30523392 , 1.065285 , 0.000000, 0.004262, 0.000000
569344 , 30744576 , 1.067458 , 0.000000, 0.004551, 0.000000
573440 , 30965760 , 1.067461 , 0.000000, 0.004551, 0.000000
577536 , 31186944 , 1.066567 , 0.000000, 0.004431, 0.000000
581632 , 31408128 , 1.066294 , 0.000000, 0.004395, 0.000000
585728 , 31629312 , 1.059377 , 0.000000, 0.003526, 0.000000
589824 , 31850496 , 1.059479 , 0.000000, 0.003538, 0.000000
593920 , 32071680 , 1.061495 , 0.000000, 0.003782, 0.000000
598016 , 32292864 , 1.058875 , 0.000000, 0.003466, 0.000000
602112 , 32514048 , 1.059336 , 0.000000, 0.003521, 0.000000
606208 , 32735232 , 1.061604 , 0.000000, 0.003795, 0.000000
610304 , 32956416 , 1.061087 , 0.000000, 0.003732, 0.000000
614400 , 33177600 , 1.061688 , 0.000000, 0.003805, 0.000000
618496 , 33398784 , 1.068066 , 0.000000, 0.004633, 0.000000
622592 , 33619968 , 1.066501 , 0.000000, 0.004422, 0.000000
626688 , 33841152 , 1.065663 , 0.000000, 0.004312, 0.000000
630784 , 34062336 , 1.064956 , 0.000000, 0.004219, 0.000000
634880 , 34283520 , 1.063442 , 0.000000, 0.004025, 0.000000
638976 , 34504704 , 1.063906 , 0.000000, 0.004084, 0.000000
643072 , 34725888 , 1.062162 , 0.000000, 0.003864, 0.000000
647168 , 34947072 , 1.063859 , 0.000000, 0.004078, 0.000000
651264 , 35168256 , 1.061244 , 0.000000, 0.003751, 0.000000
655360 , 35389440 , 1.060244 , 0.000000, 0.003629, 0.000000
659456 , 35610624 , 1.063531 , 0.000000, 0.004036, 0.000000
663552 , 35831808 , 1.063406 , 0.000000, 0.004020, 0.000000
667648 , 36052992 , 1.061540 , 0.000000, 0.003787, 0.000000
671744 , 36274176 , 1.062858 , 0.000000, 0.003951, 0.000000
675840 , 36495360 , 1.059316 , 0.000000, 0.003518, 0.000000
679936 , 36716544 , 1.060632 , 0.000000, 0.003676, 0.000000
684032 , 36937728 , 1.059973 , 0.000000, 0.003597, 0.000000
688128 , 37158912 , 1.059139 , 0.000000, 0.003497, 0.000000
692224 , 37380096 , 1.059611 , 0.000000, 0.003553, 0.000000
696320 , 37601280 , 1.062528 , 0.000000, 0.003910, 0.000000
700416 , 37822464 , 1.061693 , 0.000000, 0.003806, 0.000000
704512 , 38043648 , 1.062250 , 0.000000, 0.003875, 0.000000
708608 , 38264832 , 1.061515 , 0.000000, 0.003784, 0.000000
712704 , 38486016 , 1.061924 , 0.000000, 0.003835, 0.000000
716800 , 38707200 , 1.061024 , 0.000000, 0.003724, 0.000000
720896 , 38928384 , 1.059397 , 0.000000, 0.003528, 0.000000
724992 , 39149568 , 1.056969 , 0.000000, 0.003245, 0.000000
729088 , 39370752 , 1.053944 , 0.000000, 0.002910, 0.000000
733184 , 39591936 , 1.052711 , 0.000000, 0.002778, 0.000000
737280 , 39813120 , 1.055865 , 0.000000, 0.003121, 0.000000
741376 , 40034304 , 1.056733 , 0.000000, 0.003219, 0.000000
745472 , 40255488 , 1.056523 , 0.000000, 0.003195, 0.000000
749568 , 40476672 , 1.055067 , 0.000000, 0.003032, 0.000000
753664 , 40697856 , 1.052269 , 0.000000, 0.002732, 0.000000
757760 , 40919040 , 1.052720 , 0.000000, 0.002779, 0.000000
761856 , 41140224 , 1.050943 , 0.000000, 0.002595, 0.000000
765952 , 41361408 , 1.053180 , 0.000000, 0.002828, 0.000000
770048 , 41582592 , 1.057214 , 0.000000, 0.003273, 0.000000
774144 , 41803776 , 1.055834 , 0.000000, 0.003117, 0.000000
778240 , 42024960 , 1.055264 , 0.000000, 0.003054, 0.000000
782336 , 42246144 , 1.055314 , 0.000000, 0.003060, 0.000000
786432 , 42467328 , 1.055717 , 0.000000, 0.003104, 0.000000
790528 , 42688512 , 1.057955 , 0.000000, 0.003359, 0.000000
794624 , 42909696 , 1.058468 , 0.000000, 0.003418, 0.000000
798720 , 43130880 , 1.056870 , 0.000000, 0.003234, 0.000000
802816 , 43352064 , 1.056627 , 0.000000, 0.003207, 0.000000
806912 , 43573248 , 1.056058 , 0.000000, 0.003142, 0.000000
811008 , 43794432 , 1.056086 , 0.000000, 0.003146, 0.000000
815104 , 44015616 , 1.055339 , 0.000000, 0.003062, 0.000000
819200 , 44236800 , 1.054476 , 0.000000, 0.002968, 0.000000
823296 , 44457984 , 1.052516 , 0.000000, 0.002758, 0.000000
827392 , 44679168 , 1.054487 , 0.000000, 0.002969, 0.000000
831488 , 44900352 , 1.058536 , 0.000000, 0.003426, 0.000000
835584 , 45121536 , 1.057205 , 0.000000, 0.003272, 0.000000
839680 , 45342720 , 1.056595 , 0.000000, 0.003203, 0.000000
843776 , 45563904 , 1.056920 , 0.000000, 0.003240, 0.000000
847872 , 45785088 , 1.057047 , 0.000000, 0.003254, 0.000000
851968 , 46006272 , 1.053761 , 0.000000, 0.002890, 0.000000
856064 , 46227456 , 1.057757 , 0.000000, 0.003336, 0.000000
860160 , 46448640 , 1.056732 , 0.000000, 0.003219, 0.000000
864256 , 46669824 , 1.057004 , 0.000000, 0.003250, 0.000000
868352 , 46891008 , 1.054930 , 0.000000, 0.003017, 0.000000
872448 , 47112192 , 1.055962 , 0.000000, 0.003132, 0.000000
876544 , 47333376 , 1.055210 , 0.000000, 0.003048, 0.000000
880640 , 47554560 , 1.052010 , 0.000000, 0.002705, 0.000000
884736 , 47775744 , 1.052913 , 0.000000, 0.002800, 0.000000
888832 , 47996928 , 1.053025 , 0.000000, 0.002812, 0.000000
892928 , 48218112 , 1.056122 , 0.000000, 0.003150, 0.000000
897024 , 48439296 , 1.054189 , 0.000000, 0.002936, 0.000000
901120 , 48660480 , 1.054041 , 0.000000, 0.002920, 0.000000
905216 , 48881664 , 1.053517 , 0.000000, 0.002864, 0.000000
909312 , 49102848 , 1.052539 , 0.000000, 0.002760, 0.000000
913408 , 49324032 , 1.052719 , 0.000000, 0.002779, 0.000000
917504 , 49545216 , 1.052194 , 0.000000, 0.002724, 0.000000
921600 , 49766400 , 1.050495 , 0.000000, 0.002550, 0.000000
925696 , 49987584 , 1.046734 , 0.000000, 0.002184, 0.000000
929792 , 50208768 , 1.046161 , 0.000000, 0.002131, 0.000000
933888 , 50429952 , 1.044889 , 0.000000, 0.002015, 0.000000
937984 , 50651136 , 1.043386 , 0.000000, 0.001882, 0.000000
942080 , 50872320 , 1.043385 , 0.000000, 0.001882, 0.000000
946176 , 51093504 , 1.046631 , 0.000000, 0.002174, 0.000000
950272 , 51314688 , 1.044315 , 0.000000, 0.001964, 0.000000
954368 , 51535872 , 1.044138 , 0.000000, 0.001948, 0.000000
958464 , 51757056 , 1.043804 , 0.000000, 0.001919, 0.000000
962560 , 51978240 , 1.045286 , 0.000000, 0.002051, 0.000000
966656 , 52199424 , 1.047042 , 0.000000, 0.002213, 0.000000
970752 , 52420608 , 1.047534 , 0.000000, 0.002259, 0.000000
974848 , 52641792 , 1.049824 , 0.000000, 0.002482, 0.000000
978944 , 52862976 , 1.051889 , 0.000000, 0.002692, 0.000000
983040 , 53084160 , 1.052727 , 0.000000, 0.002780, 0.000000
987136 , 53305344 , 1.055121 , 0.000000, 0.003038, 0.000000
991232 , 53526528 , 1.054434 , 0.000000, 0.002963, 0.000000
995328 , 53747712 , 1.053791 , 0.000000, 0.002893, 0.000000
999424 , 53968896 , 1.052735 , 0.000000, 0.002781, 0.000000
1003520 , 54190080 , 1.054322 , 0.000000, 0.002951, 0.000000
1007616 , 54411264 , 1.054854 , 0.000000, 0.003009, 0.000000
1011712 , 54632448 , 1.053569 , 0.000000, 0.002870, 0.000000
1015808 , 54853632 , 1.052968 , 0.000000, 0.002806, 0.000000
1019904 , 55074816 , 1.054726 , 0.000000, 0.002995, 0.000000
1024000 , 55296000 , 1.053322 , 0.000000, 0.002843, 0.000000
1028096 , 55517184 , 1.052765 , 0.000000, 0.002784, 0.000000
1032192 , 55738368 , 1.048048 , 0.000000, 0.002309, 0.000000
1036288 , 55959552 , 1.045211 , 0.000000, 0.002044, 0.000000
1040384 , 56180736 , 1.042141 , 0.000000, 0.001776, 0.000000
1044480 , 56401920 , 1.040354 , 0.000000, 0.001628, 0.000000
1048576 , 56623104 , 1.042161 , 0.000000, 0.001778, 0.000000
